timeStep pedestrianId overlapPedestrianId distance overlaps
5 26 80 0.3810209408201042 0.008979059179895832
5 26 246 0.3826242631091131 0.007375736890886886
5 46 78 0.3829655606128662 0.0070344393871338284
5 109 263 0.3796290919091816 0.01037090809081842
5 124 158 0.3898524478510175 1.4755214898248825E-4
5 131 157 0.38693499518187574 0.003065004818124273
5 168 184 0.3823516283099845 0.007648371690015532
5 170 239 0.3840726440887298 0.0059273559112701935
5 188 205 0.37973751544106266 0.010262484558937357
5 202 237 0.38593539743420513 0.004064602565794884
5 221 253 0.3846854093557598 0.005314590644240225
6 23 43 0.38028116036042736 0.009718839639572652
6 26 246 0.3826242631091131 0.007375736890886886
6 29 86 0.3809118384784511 0.009088161521548899
6 118 186 0.3871029488298311 0.0028970511701689183
6 124 158 0.3898524478510175 1.4755214898248825E-4
6 125 126 0.3848014156320686 0.005198584367931414
6 134 136 0.3802239444138372 0.00977605558616279
6 135 209 0.388838385443086 0.0011616145569139924
6 147 199 0.38507065147783887 0.004929348522161148
6 168 184 0.3823516283099845 0.007648371690015532
6 197 202 0.3858905497631192 0.004109450236880807
6 202 237 0.38593539743420513 0.004064602565794884
7 6 31 0.3897633040763153 2.3669592368469328E-4
7 23 43 0.38028116036042736 0.009718839639572652
7 29 86 0.3809118384784511 0.009088161521548899
7 42 245 0.3800973242361153 0.009902675763884705
7 56 248 0.3874161094041665 0.0025838905958335268
7 74 244 0.383352947617902 0.0066470523820980065
7 122 128 0.38751674975549294 0.0024832502445070737
7 134 136 0.3802239444138372 0.00977605558616279
7 153 182 0.3815350332192209 0.008464966780779126
7 158 214 0.3840356725180798 0.0059643274819202174
7 168 184 0.3896792063779403 3.2079362205972295E-4
7 186 191 0.38707381763313137 0.002926182366868646
7 194 217 0.38564550337203407 0.0043544966279659425
7 219 277 0.38850178186727663 0.0014982181327233834
7 225 284 0.38871344925654955 0.0012865507434504653
7 230 240 0.3876695386404755 0.002330461359524527
7 248 271 0.3896394046391403 3.6059536085969457E-4
8 23 43 0.38028116036042736 0.009718839639572652
8 30 46 0.3869723696085471 0.003027630391452929
8 70 279 0.38755450371819344 0.0024454962818065695
8 135 196 0.3898747227488007 1.2527725119931832E-4
8 142 240 0.38600219856384677 0.003997801436153248
8 147 172 0.3860717624955552 0.00392823750444482
8 181 239 0.3830383608538875 0.00696163914611253
8 183 184 0.38109602514787294 0.008903974852127072
9 23 43 0.38028116036042736 0.009718839639572652
9 50 280 0.38476389739458816 0.005236102605411852
9 99 290 0.3819360396604212 0.00806396033957879
9 125 284 0.3877180278137195 0.002281972186280512
9 168 197 0.38796614577969757 0.0020338542203024446
9 183 184 0.38109602514787294 0.008903974852127072
9 239 252 0.389074656053823 9.25343946176993E-4
10 23 43 0.38257854272341196 0.00742145727658805
10 118 129 0.3830555546608954 0.006944445339104599
10 129 186 0.3810501363735387 0.00894986362646133
10 129 235 0.3876740052670413 0.0023259947329586916
10 171 192 0.38661583985808573 0.003384160141914283
11 4 43 0.389455625116559 5.443748834410012E-4
11 14 294 0.3849910618632413 0.005008938136758734
11 30 262 0.3882720069876837 0.0017279930123162979
11 79 263 0.38586245900745475 0.004137540992545263
11 132 159 0.38212498450704 0.007875015492959991
11 196 210 0.38774614613435715 0.002253853865642863
12 4 43 0.389455625116559 5.443748834410012E-4
12 8 84 0.38356499529364363 0.006435004706356384
12 45 90 0.3848182959069821 0.005181704093017936
12 67 84 0.3846730955895328 0.005326904410467237
12 80 243 0.3820030937044193 0.007996906295580697
12 166 168 0.38876995757589194 0.0012300424241080687
12 194 209 0.38748203312832175 0.0025179668716782677
12 212 255 0.38365778967557224 0.006342210324427777
12 293 299 0.38518779028448 0.004812209715519988
13 4 43 0.389455625116559 5.443748834410012E-4
13 8 80 0.38222586569580197 0.007774134304198044
13 117 204 0.3823392065906691 0.007660793409330902
13 118 129 0.3841663074889429 0.005833692511057087
13 149 292 0.3853795098087516 0.004620490191248439
13 153 168 0.38617225666089444 0.0038277433391055715
13 194 209 0.3882238399975846 0.0017761600024154278
13 293 299 0.38518779028448 0.004812209715519988
14 4 43 0.389455625116559 5.443748834410012E-4
14 39 81 0.3843480715341183 0.005651928465881695
14 117 204 0.3823392065906691 0.007660793409330902
14 118 129 0.3841663074889429 0.005833692511057087
14 293 296 0.38153784473823305 0.008462155261766968
15 117 204 0.3823392065906691 0.007660793409330902
15 168 197 0.38886391912840684 0.0011360808715931703
15 184 226 0.384545631045656 0.0054543689543440355
15 194 209 0.38189780956174085 0.00810219043825916
16 117 204 0.3823392065906691 0.007660793409330902
16 135 194 0.3810876934831122 0.008912306516887791
16 137 219 0.3822151705073355 0.007784829492664513
16 168 197 0.38886391912840684 0.0011360808715931703
16 181 190 0.3873070072668887 0.002692992733111299
17 110 262 0.38980962303973293 1.9037696026708018E-4
17 117 204 0.3823392065906691 0.007660793409330902
17 168 184 0.3886993171469913 0.0013006828530087167
18 117 204 0.3823392065906691 0.007660793409330902
18 136 211 0.38720995943392844 0.002790040566071572
18 142 230 0.3893433820206153 6.566179793847104E-4
18 166 184 0.38155364670765196 0.008446353292348052
18 190 239 0.385594326555153 0.004405673444846991
19 239 292 0.3831253893980361 0.006874610601963926
21 134 146 0.3826188476070363 0.007381152392963719
21 149 186 0.38455265571276187 0.005447344287238143
22 82 263 0.38218504870819303 0.007814951291806982
22 117 189 0.3882433249097035 0.0017566750902965333
22 121 186 0.38165262359767116 0.008347376402328854
22 134 146 0.3826188476070363 0.007381152392963719
23 3 287 0.387006891770144 0.0029931082298559897
23 40 265 0.3849675204602457 0.005032479539754331
23 117 189 0.3882433249097035 0.0017566750902965333
23 211 234 0.38183482940991925 0.008165170590080761
24 117 189 0.3882433249097035 0.0017566750902965333
25 117 189 0.38322040700719145 0.0067795929928085585
25 292 300 0.3873146100415599 0.0026853899584400875
26 12 112 0.3855468244046813 0.004453175595318715
26 22 289 0.38994562816107325 5.43718389267589E-5
27 19 33 0.3893334815827269 6.665184172731098E-4
27 40 265 0.3846666709832017 0.005333329016798338
27 117 177 0.3846187908749875 0.005381209125012498
28 40 265 0.3846666709832017 0.005333329016798338
28 166 177 0.38050259991092344 0.009497400089076569
28 166 184 0.38696424482437575 0.0030357551756242662
28 188 216 0.387369356547166 0.002630643452834036
28 195 276 0.3878297458846814 0.002170254115318626
28 229 278 0.3850662227512937 0.004933777248706306
29 40 265 0.3846666709832017 0.005333329016798338
29 57 95 0.3882199181483404 0.0017800818516596206
29 126 196 0.3893510393960926 6.489606039074003E-4
30 168 213 0.3823078694162316 0.007692130583768386
33 43 112 0.385369486924523 0.004630513075477016
34 43 112 0.385369486924523 0.004630513075477016
35 43 112 0.385369486924523 0.004630513075477016
36 43 112 0.385369486924523 0.004630513075477016
36 124 152 0.3899169687425136 8.303125748643225E-5
37 43 112 0.385369486924523 0.004630513075477016
37 137 156 0.3887950518023168 0.0012049481976831866
38 43 112 0.385369486924523 0.004630513075477016
39 40 86 0.381694864515887 0.008305135484112991
39 43 112 0.385369486924523 0.004630513075477016
40 43 112 0.38839276665189304 0.0016072333481069734
40 56 61 0.38841899533309876 0.0015810046669012534
40 229 278 0.3872305035015987 0.0027694964984013026
41 207 219 0.38554676899376134 0.004453231006238678
45 108 264 0.3811886605411235 0.008811339458876521
46 194 227 0.3849965432590511 0.0050034567409489306
48 14 64 0.3855370396210181 0.004462960378981917
50 54 246 0.3852247324296877 0.004775267570312325
50 160 194 0.3839801048534402 0.006019895146559817
52 29 289 0.38957168197844644 4.2831802155357535E-4
53 1 296 0.385567145080926 0.004432854919074025
54 187 300 0.3894939374980402 5.060625019598364E-4
60 169 188 0.385067284773849 0.004932715226151019
61 16 287 0.38457065637126575 0.005429343628734262
61 177 197 0.3885019358583969 0.0014980641416031393
64 50 296 0.38311571100710534 0.0068842889928946716
68 152 187 0.38999317164821 6.828351790000298E-6
69 57 87 0.3894446624196086 5.553375803913907E-4
69 152 187 0.38999317164821 6.828351790000298E-6
73 43 265 0.38906848179095305 9.315182090469665E-4
73 137 167 0.38270917903689017 0.007290820963109845
74 6 280 0.3880532171359203 0.0019467828640797324
76 212 224 0.3897828187238559 2.171812761441183E-4
77 49 78 0.382797404503543 0.0072025954964570205
77 152 216 0.3877344424038256 0.0022655575961744168
77 212 224 0.3897828187238559 2.171812761441183E-4
79 121 197 0.38303351360341664 0.006966486396583371
80 231 280 0.3870577208328845 0.0029422791671155357
82 6 50 0.3817618961408789 0.008238103859121104
83 69 287 0.3801162027420159 0.009883797257984106
87 69 98 0.3891519116754269 8.480883245731152E-4
88 67 261 0.3855406308037553 0.0044593691962447335
89 153 296 0.3842348910649555 0.005765108935044505
89 211 259 0.38399499609522525 0.006005003904774764
93 11 295 0.387273298469277 0.002726701530723019
94 79 82 0.38507130042246634 0.004928699577533668
97 67 79 0.38232232852225717 0.007677671477742842
97 79 82 0.38448515584209164 0.005514844157908372
97 211 240 0.38325253710311386 0.006747462896886158
101 1 265 0.3847246046567155 0.005275395343284528
102 1 265 0.3847246046567155 0.005275395343284528
102 230 249 0.38389713982644597 0.006102860173554048
103 1 265 0.3847246046567155 0.005275395343284528
103 230 249 0.38389713982644597 0.006102860173554048
104 114 220 0.38560086417077283 0.004399135829227185
108 57 287 0.38123529480559837 0.008764705194401645
109 182 214 0.3896163705079643 3.836294920356864E-4
111 149 182 0.381133569847275 0.008866430152725036
112 149 182 0.38878671677845955 0.001213283221540462
117 132 143 0.38044160097202406 0.00955839902797595
121 155 278 0.38901255604276747 9.874439572325477E-4
121 161 221 0.3884612543116371 0.0015387456883629302
126 14 297 0.38411843987415456 0.005881560125845453
127 33 102 0.3844895501461839 0.005510449853816102
127 178 200 0.38427410281058205 0.005725897189417961
131 215 229 0.38183363442774254 0.008166365572257472
137 38 63 0.3791283595369006 0.010871640463099408
140 14 242 0.38935414518783 6.458548121699992E-4
143 281 303 0.3874843599285143 0.002515640071485692
150 148 229 0.3863133510824556 0.0036866489175443884
158 21 247 0.38782169866801247 0.002178301331987542
166 14 32 0.3894891987970111 5.108012029889086E-4
